Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory,CreativeName,MediaFormat,CreativeCategory,CreativeFormat,ClickThroughRate,VideoCompletionRate,VideoStartRate
02/06/2018,1012,4,0,1,1,Android,6,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,25.0
02/06/2018,1012,9,0,3,1,iOS,6,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,33.33333333333333
02/06/2018,1012,35,0,11,2,iOS,6,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,18.181818181818183,31.428571428571427
02/06/2018,1012,9,0,5,4,iOS,6,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,80.0,55.55555555555556
02/06/2018,1012,6,0,1,0,Android,6,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,16.666666666666664
02/06/2018,1012,9,0,3,1,Android,6,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,33.33333333333333
02/06/2018,1012,5,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
02/06/2018,1012,12,0,2,0,iOS,6,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,16.666666666666664
02/06/2018,1012,25,0,17,6,iOS,6,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,35.294117647058826,68.0
03/06/2018,1012,6,0,1,1,Android,7,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,16.666666666666664
03/06/2018,1012,15,0,2,0,Android,7,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,13.333333333333334
03/06/2018,1012,1,0,0,0,Android,7,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,1012,15,0,9,6,iOS,7,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,66.66666666666666,60.0
03/06/2018,1012,39,1,9,4,iOS,7,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,2.564102564102564,44.44444444444444,23.076923076923077
03/06/2018,1012,6,0,4,2,iOS,7,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,66.66666666666666
03/06/2018,1012,3,0,0,0,Android,7,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
03/06/2018,1012,6,0,1,1,Android,7,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,16.666666666666664
03/06/2018,1012,14,0,8,1,iOS,7,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,12.5,57.14285714285714
03/06/2018,1012,3,0,1,0,iOS,7,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,33.33333333333333
03/06/2018,1012,11,0,2,0,iOS,7,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,18.181818181818183
04/06/2018,1012,6,0,5,2,Android,1,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,40.0,83.33333333333334
04/06/2018,1012,9,0,1,0,Android,1,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,11.11111111111111
04/06/2018,1012,2,0,1,1,Android,1,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,50.0
04/06/2018,1012,6,0,2,1,iOS,1,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,33.33333333333333
04/06/2018,1012,32,1,6,2,iOS,1,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,3.125,33.33333333333333,18.75
04/06/2018,1012,6,0,3,2,iOS,1,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,66.66666666666666,50.0
04/06/2018,1012,5,0,0,0,Android,1,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,1012,10,0,4,1,Android,1,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,25.0,40.0
04/06/2018,1012,3,0,0,0,iOS,1,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
04/06/2018,1012,12,0,1,0,iOS,1,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,8.333333333333332
04/06/2018,1012,21,0,12,5,iOS,1,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,41.66666666666667,57.14285714285714
04/06/2018,1012,1,0,0,0,Other,1,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,1012,12,0,4,1,Android,2,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,25.0,33.33333333333333
05/06/2018,1012,1,0,0,0,Android,2,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,1012,6,0,3,1,iOS,2,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,50.0
05/06/2018,1012,42,1,9,3,iOS,2,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,2.380952380952381,33.33333333333333,21.428571428571427
05/06/2018,1012,12,0,7,2,iOS,2,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,28.57142857142857,58.333333333333336
05/06/2018,1012,3,0,0,0,Android,2,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,1012,8,0,1,1,Android,2,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,12.5
05/06/2018,1012,8,0,3,0,Android,2,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,37.5
05/06/2018,1012,8,0,0,0,iOS,2,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
05/06/2018,1012,10,0,1,0,iOS,2,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,10.0
05/06/2018,1012,15,0,9,3,iOS,2,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,60.0
06/06/2018,1012,31,0,8,4,Android,3,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,25.806451612903224
06/06/2018,1012,9,0,1,0,Android,3,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,11.11111111111111
06/06/2018,1012,2,0,2,2,Android,3,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,100.0
06/06/2018,1012,85,1,37,9,iOS,3,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,1.1764705882352942,24.324324324324326,43.529411764705884
06/06/2018,1012,38,0,11,2,iOS,3,The ClothesRack,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,18.181818181818183,28.947368421052634
06/06/2018,1012,12,0,8,7,iOS,3,Sitting Pretty,Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,87.5,66.66666666666666
06/06/2018,1012,3,0,0,0,Other,3,The TV News,Entertainment,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,1012,6,0,1,0,Android,3,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,16.666666666666664
06/06/2018,1012,6,0,0,0,Android,3,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,1012,9,0,2,1,iOS,3,The Classic Gentleman,Fashion / Lifestyle,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,22.22222222222222
06/06/2018,1012,1,0,0,0,iOS,3,Weights & Plates,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
06/06/2018,1012,6,0,2,1,iOS,3,Marathon Digest,Sport,Life Hacks,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,33.33333333333333
26/04/2018,1940,42,1,7,3,Android,4,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,2.380952380952381,42.857142857142854,16.666666666666664
26/04/2018,1940,8,0,1,0,Android,4,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,12.5
26/04/2018,1940,126,0,59,32,iOS,4,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,54.23728813559322,46.82539682539682
26/04/2018,1940,83,0,36,10,iOS,4,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,27.77777777777778,43.373493975903614
26/04/2018,1940,4,0,1,0,Other,4,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,25.0
26/04/2018,1940,3,0,0,0,Other,4,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
26/04/2018,1940,5,0,3,1,Android,4,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,60.0
26/04/2018,1940,3,0,1,0,iOS,4,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,33.33333333333333
26/04/2018,1940,7,0,3,3,iOS,4,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,42.857142857142854
26/04/2018,1940,2,0,0,0,Android,4,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
26/04/2018,1940,2,0,2,1,iOS,4,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,100.0
26/04/2018,1940,4,0,1,0,iOS,4,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,25.0
26/04/2018,1940,2,0,0,0,iOS,4,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,362,1,83,29,Android,5,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.2762430939226519,34.93975903614458,22.92817679558011
27/04/2018,1940,300,3,82,16,Android,5,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.0,19.51219512195122,27.333333333333332
27/04/2018,1940,444,3,222,107,iOS,5,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.6756756756756757,48.1981981981982,50.0
27/04/2018,1940,163,2,95,32,iOS,5,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.2269938650306749,33.68421052631579,58.282208588957054
27/04/2018,1940,4,0,0,0,Other,5,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,3,0,0,0,Other,5,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,5,0,0,0,Android,5,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,8,0,1,0,Android,5,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,12.5
27/04/2018,1940,15,0,6,1,iOS,5,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,16.666666666666664,40.0
27/04/2018,1940,33,0,16,10,iOS,5,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,62.5,48.484848484848484
27/04/2018,1940,1,0,0,0,Android,5,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,8,0,1,0,Android,5,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,12.5
27/04/2018,1940,34,0,7,1,Android,5,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,14.285714285714285,20.588235294117645
27/04/2018,1940,1,0,0,0,iOS,5,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
27/04/2018,1940,16,1,4,1,iOS,5,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,6.25,25.0,25.0
27/04/2018,1940,66,0,20,12,iOS,5,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,60.0,30.303030303030305
28/04/2018,1940,441,1,104,37,Android,6,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.22675736961451248,35.57692307692308,23.582766439909296
28/04/2018,1940,238,2,69,7,Android,6,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.8403361344537815,10.144927536231885,28.991596638655466
28/04/2018,1940,237,0,112,54,iOS,6,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,48.214285714285715,47.257383966244724
28/04/2018,1940,131,0,83,37,iOS,6,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,44.57831325301205,63.358778625954194
28/04/2018,1940,5,0,0,0,Other,6,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
28/04/2018,1940,1,0,0,0,Other,6,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
28/04/2018,1940,5,0,0,0,Android,6,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
28/04/2018,1940,22,0,12,5,Android,6,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,41.66666666666667,54.54545454545454
28/04/2018,1940,62,0,19,6,iOS,6,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,31.57894736842105,30.64516129032258
28/04/2018,1940,58,0,31,22,iOS,6,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,70.96774193548387,53.44827586206896
28/04/2018,1940,3,0,2,0,Android,6,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,66.66666666666666
28/04/2018,1940,4,0,0,0,Android,6,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
28/04/2018,1940,128,1,29,11,Android,6,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.78125,37.93103448275862,22.65625
28/04/2018,1940,3,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
28/04/2018,1940,18,2,4,4,iOS,6,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,11.11111111111111,100.0,22.22222222222222
28/04/2018,1940,236,0,72,24,iOS,6,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,33.33333333333333,30.508474576271187
28/04/2018,1940,2,0,0,0,Other,6,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
29/04/2018,1940,389,2,79,29,Android,7,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.5141388174807198,36.708860759493675,20.308483290488432
29/04/2018,1940,286,3,80,14,Android,7,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.048951048951049,17.5,27.972027972027973
29/04/2018,1940,330,0,113,65,iOS,7,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,57.52212389380531,34.24242424242424
29/04/2018,1940,75,1,46,13,iOS,7,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.3333333333333335,28.26086956521739,61.33333333333333
29/04/2018,1940,2,0,0,0,Other,7,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
29/04/2018,1940,3,0,0,0,Other,7,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
29/04/2018,1940,1,0,1,0,Android,7,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,100.0
29/04/2018,1940,8,0,2,1,Android,7,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,25.0
29/04/2018,1940,73,0,18,2,iOS,7,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,11.11111111111111,24.65753424657534
29/04/2018,1940,32,0,12,8,iOS,7,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,66.66666666666666,37.5
29/04/2018,1940,28,0,0,0,Android,7,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
29/04/2018,1940,99,1,15,5,Android,7,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.0101010101010102,33.33333333333333,15.151515151515152
29/04/2018,1940,7,0,4,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,57.14285714285714
29/04/2018,1940,67,1,7,2,iOS,7,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.4925373134328357,28.57142857142857,10.44776119402985
29/04/2018,1940,207,1,76,28,iOS,7,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.4830917874396135,36.84210526315789,36.71497584541063
29/04/2018,1940,1,0,0,0,Other,7,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,1940,298,2,73,31,Android,1,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.6711409395973155,42.465753424657535,24.496644295302016
30/04/2018,1940,234,2,69,22,Android,1,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.8547008547008548,31.88405797101449,29.48717948717949
30/04/2018,1940,372,2,140,77,iOS,1,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.5376344086021506,55.00000000000001,37.634408602150536
30/04/2018,1940,105,0,65,29,iOS,1,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,44.61538461538462,61.904761904761905
30/04/2018,1940,4,0,0,0,Other,1,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,1940,4,0,0,0,Other,1,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,1940,2,0,0,0,Android,1,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,1940,10,0,3,0,Android,1,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,30.0
30/04/2018,1940,67,0,26,5,iOS,1,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,19.230769230769234,38.80597014925373
30/04/2018,1940,22,0,6,5,iOS,1,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,83.33333333333334,27.27272727272727
30/04/2018,1940,3,0,0,0,Android,1,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
30/04/2018,1940,24,0,1,0,Android,1,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,4.166666666666666
30/04/2018,1940,106,1,14,5,Android,1,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.9433962264150944,35.714285714285715,13.20754716981132
30/04/2018,1940,1,0,1,1,iOS,1,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,100.0
30/04/2018,1940,47,0,8,0,iOS,1,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,17.02127659574468
30/04/2018,1940,238,2,74,20,iOS,1,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.8403361344537815,27.027027027027028,31.092436974789916
01/05/2018,1940,110,0,18,9,Android,2,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,50.0,16.363636363636363
01/05/2018,1940,232,3,70,17,Android,2,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.293103448275862,24.285714285714285,30.17241379310345
01/05/2018,1940,1,0,0,0,Other,2,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,1940,130,0,52,20,iOS,2,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,38.46153846153847,40.0
01/05/2018,1940,67,0,39,17,iOS,2,The City Daily,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,43.58974358974359,58.2089552238806
01/05/2018,1940,2,0,1,1,Other,2,Progressive News,News,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,50.0
01/05/2018,1940,1,0,0,0,Android,2,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,1940,15,0,5,3,Android,2,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,60.0,33.33333333333333
01/05/2018,1940,18,0,4,0,iOS,2,The ClothesRack,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,22.22222222222222
01/05/2018,1940,38,0,19,11,iOS,2,Sitting Pretty,Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,57.89473684210527,50.0
01/05/2018,1940,19,0,1,0,Android,2,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,0.0,5.263157894736842
01/05/2018,1940,77,1,10,3,Android,2,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.2987012987012987,30.0,12.987012987012985
01/05/2018,1940,2,0,1,1,iOS,2,The Classic Gentleman,Fashion / Lifestyle,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,0.0,100.0,50.0
01/05/2018,1940,44,1,6,1,iOS,2,Weights & Plates,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,2.272727272727273,16.666666666666664,13.636363636363635
01/05/2018,1940,171,2,52,19,iOS,2,Marathon Digest,Sport,SneakerPimps,Vertical Video,Lifestyle,Mobile Interscroller,1.1695906432748537,36.53846153846153,30.409356725146196
